,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FGA,FG%,3P,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,height
2630,51.0,2222.0,19.0,0.466,0.471,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.5,4.7,5.2,0.112,0.0,0.0,0.0,0.0,929.0,0.411,0.0,0.0,0.0,929.0,0.411,0.411,282.0,438.0,0.644,0.0,0.0,1121.0,215.0,0.0,0.0,137.0,1046.0,201.0
2631,77.0,714.0,10.5,0.399,0.214,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,-0.9,0.9,0.0,-0.001,0.0,0.0,0.0,0.0,262.0,0.374,0.0,0.0,0.0,262.0,0.374,0.374,33.0,56.0,0.589,0.0,0.0,226.0,68.0,0.0,0.0,94.0,229.0,211.0
2645,82.0,2525.0,14.7,0.494,0.299,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,2.0,2.9,4.9,0.093,0.0,0.0,0.0,0.0,915.0,0.457,0.0,0.0,0.0,915.0,0.457,0.457,187.0,274.0,0.682,0.0,0.0,825.0,113.0,0.0,0.0,233.0,1023.0,185.0
2648,66.0,918.0,12.6,0.48,0.376,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.5,0.2,0.7,0.037,0.0,0.0,0.0,0.0,404.0,0.465,0.0,0.0,0.0,404.0,0.465,0.465,76.0,152.0,0.5,0.0,0.0,281.0,34.0,0.0,0.0,168.0,452.0,188.0
2655,77.0,1236.0,10.0,0.412,0.311,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,-1.4,0.8,-0.6,-0.023,0.0,0.0,0.0,0.0,498.0,0.359,0.0,0.0,0.0,498.0,0.359,0.359,109.0,155.0,0.703,0.0,0.0,470.0,56.0,0.0,0.0,218.0,467.0,201.0
2660,49.0,945.0,12.3,0.407,0.29,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,-1.1,0.8,-0.3,-0.016,0.0,0.0,0.0,0.0,390.0,0.369,0.0,0.0,0.0,390.0,0.369,0.369,70.0,113.0,0.619,0.0,0.0,409.0,37.0,0.0,0.0,115.0,358.0,196.0
2662,29.0,837.0,12.8,0.406,0.305,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,-1.0,0.8,-0.2,-0.013,0.0,0.0,0.0,0.0,347.0,0.363,0.0,0.0,0.0,347.0,0.363,0.363,68.0,106.0,0.642,0.0,0.0,378.0,33.0,0.0,0.0,98.0,320.0,193.0
2670,49.0,595.0,14.0,0.513,0.455,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.8,1.3,2.1,0.169,0.0,0.0,0.0,0.0,202.0,0.455,0.0,0.0,0.0,202.0,0.455,0.455,65.0,92.0,0.707,0.0,0.0,194.0,27.0,0.0,0.0,107.0,249.0,203.0
2675,72.0,2578.0,19.1,0.525,0.404,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,5.8,2.6,8.4,0.156,0.0,0.0,0.0,0.0,1251.0,0.47,0.0,0.0,0.0,1251.0,0.47,0.47,370.0,506.0,0.731,0.0,0.0,798.0,131.0,0.0,0.0,272.0,1546.0,203.0
2676,88.0,3159.0,18.0,0.555,0.56,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,7.7,2.6,10.4,0.157,0.0,0.0,0.0,0.0,1103.0,0.51,0.0,0.0,0.0,1103.0,0.51,0.51,401.0,618.0,0.649,0.0,0.0,1101.0,176.0,0.0,0.0,320.0,1527.0,196.0
2677,35.0,1136.0,17.9,0.543,0.502,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,2.5,1.8,4.3,0.181,0.0,0.0,0.0,0.0,402.0,0.507,0.0,0.0,0.0,402.0,0.507,0.507,125.0,202.0,0.619,0.0,0.0,385.0,77.0,0.0,0.0,123.0,533.0,193.0
2678,53.0,2023.0,18.0,0.562,0.593,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,5.2,0.9,6.1,0.144,0.0,0.0,0.0,0.0,701.0,0.512,0.0,0.0,0.0,701.0,0.512,0.512,276.0,416.0,0.663,0.0,0.0,716.0,99.0,0.0,0.0,197.0,994.0,201.0
2682,80.0,2365.0,12.9,0.42,0.267,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,-1.7,4.3,2.6,0.053,0.0,0.0,0.0,0.0,831.0,0.383,0.0,0.0,0.0,831.0,0.383,0.383,145.0,222.0,0.653,0.0,0.0,889.0,178.0,0.0,0.0,317.0,781.0,206.0
2684,67.0,607.0,9.2,0.382,0.27,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.363,0.0,0.0,0.0,226.0,0.363,0.363,29.0,61.0,0.475,0.0,0.0,220.0,53.0,0.0,0.0,142.0,193.0,201.0
2690,81.0,3669.0,21.9,0.564,0.78,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,9.4,5.3,14.7,0.192,0.0,0.0,0.0,0.0,1099.0,0.583,0.0,0.0,0.0,1099.0,0.583,0.583,382.0,857.0,0.446,0.0,0.0,1712.0,366.0,0.0,0.0,142.0,1664.0,208.0
2698,77.0,1236.0,10.9,0.464,0.319,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.2,1.0,1.2,0.048,0.0,0.0,0.0,0.0,332.0,0.425,0.0,0.0,0.0,332.0,0.425,0.425,69.0,106.0,0.651,0.0,0.0,438.0,58.0,0.0,0.0,166.0,351.0,206.0
2699,78.0,1367.0,17.3,0.511,0.407,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,2.2,1.6,3.8,0.134,0.0,0.0,0.0,0.0,568.0,0.467,0.0,0.0,0.0,568.0,0.467,0.467,154.0,231.0,0.667,0.0,0.0,529.0,97.0,0.0,0.0,239.0,684.0,198.0
2703,82.0,2540.0,16.1,0.486,0.259,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,2.5,0.5,3.0,0.057,0.0,0.0,0.0,0.0,1232.0,0.443,0.0,0.0,0.0,1232.0,0.443,0.443,243.0,319.0,0.762,0.0,0.0,739.0,222.0,0.0,0.0,305.0,1335.0,206.0
2709,80.0,1603.0,12.8,0.483,0.294,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,1.0,2.6,3.6,0.108,0.0,0.0,0.0,0.0,527.0,0.435,0.0,0.0,0.0,527.0,0.435,0.435,117.0,155.0,0.755,0.0,0.0,510.0,73.0,0.0,0.0,168.0,575.0,216.0
2710,78.0,2355.0,13.5,0.48,0.436,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,1.6,1.8,3.4,0.069,0.0,0.0,0.0,0.0,894.0,0.427,0.0,0.0,0.0,894.0,0.427,0.427,259.0,390.0,0.664,0.0,0.0,672.0,149.0,0.0,0.0,302.0,1023.0,185.0
2712,7.0,36.0,11.1,0.391,0.429,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.012,0.0,0.0,0.0,0.0,14.0,0.357,0.0,0.0,0.0,14.0,0.357,0.357,3.0,6.0,0.5,0.0,0.0,9.0,4.0,0.0,0.0,3.0,13.0,213.0
2713,35.0,332.0,13.1,0.5,0.369,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.3,0.5,0.9,0.123,0.0,0.0,0.0,0.0,111.0,0.441,0.0,0.0,0.0,111.0,0.441,0.441,31.0,41.0,0.756,0.0,0.0,107.0,21.0,0.0,0.0,53.0,129.0,203.0
2715,76.0,2354.0,13.9,0.52,0.394,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,2.9,0.9,3.9,0.079,0.0,0.0,0.0,0.0,677.0,0.47,0.0,0.0,0.0,677.0,0.47,0.47,191.0,267.0,0.715,0.0,0.0,818.0,166.0,0.0,0.0,266.0,827.0,193.0
2716,25.0,375.0,13.2,0.52,0.552,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.078,0.0,0.0,0.0,0.0,96.0,0.469,0.0,0.0,0.0,96.0,0.469,0.469,34.0,53.0,0.642,0.0,0.0,139.0,23.0,0.0,0.0,56.0,124.0,183.0
2717,51.0,1979.0,14.1,0.521,0.368,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,2.5,0.7,3.3,0.079,0.0,0.0,0.0,0.0,581.0,0.47,0.0,0.0,0.0,581.0,0.47,0.47,157.0,214.0,0.734,0.0,0.0,679.0,143.0,0.0,0.0,210.0,703.0,196.0
2739,82.0,3695.0,18.9,0.483,0.358,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,3.6,6.0,9.6,0.124,0.0,0.0,0.0,0.0,2082.0,0.447,0.0,0.0,0.0,2082.0,0.447,0.447,467.0,746.0,0.626,0.0,0.0,1406.0,113.0,0.0,0.0,266.0,2327.0,213.0
2748,82.0,2360.0,13.2,0.511,0.548,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,2.4,3.4,5.9,0.12,0.0,0.0,0.0,0.0,593.0,0.47,0.0,0.0,0.0,593.0,0.47,0.47,194.0,325.0,0.597,0.0,0.0,792.0,218.0,0.0,0.0,310.0,752.0,206.0
2749,25.0,840.0,14.2,0.479,0.292,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.5,1.2,1.7,0.097,0.0,0.0,0.0,0.0,332.0,0.437,0.0,0.0,0.0,332.0,0.437,0.437,69.0,97.0,0.711,0.0,0.0,286.0,54.0,0.0,0.0,102.0,359.0,203.0
2753,31.0,163.0,9.0,0.401,0.303,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,-0.3,0.3,0.1,0.022,0.0,0.0,0.0,0.0,76.0,0.382,0.0,0.0,0.0,76.0,0.382,0.382,11.0,23.0,0.478,0.0,0.0,52.0,7.0,0.0,0.0,40.0,69.0,190.0
2756,82.0,1660.0,12.5,0.514,0.583,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,2.1,1.0,3.1,0.09,0.0,0.0,0.0,0.0,496.0,0.442,0.0,0.0,0.0,496.0,0.442,0.442,203.0,289.0,0.702,0.0,0.0,484.0,83.0,0.0,0.0,252.0,641.0,196.0
2790,74.0,1605.0,11.7,0.461,0.309,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.3,0.6,0.9,0.027,0.0,0.0,0.0,0.0,544.0,0.443,0.0,0.0,0.0,544.0,0.443,0.443,88.0,168.0,0.524,0.0,0.0,524.0,68.0,0.0,0.0,182.0,570.0,201.0
2797,81.0,1159.0,11.2,0.425,0.293,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,-0.9,1.7,0.8,0.034,0.0,0.0,0.0,0.0,475.0,0.389,0.0,0.0,0.0,475.0,0.389,0.389,86.0,139.0,0.619,0.0,0.0,347.0,58.0,0.0,0.0,205.0,456.0,183.0
2798,34.0,272.0,11.9,0.457,0.236,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.038,0.0,0.0,0.0,0.0,106.0,0.415,0.0,0.0,0.0,106.0,0.415,0.415,19.0,25.0,0.76,0.0,0.0,100.0,16.0,0.0,0.0,61.0,107.0,213.0
2799,16.0,123.0,11.6,0.467,0.213,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.037,0.0,0.0,0.0,0.0,47.0,0.426,0.0,0.0,0.0,47.0,0.426,0.426,8.0,10.0,0.8,0.0,0.0,41.0,9.0,0.0,0.0,30.0,48.0,211.0
2800,18.0,149.0,12.2,0.45,0.254,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.038,0.0,0.0,0.0,0.0,59.0,0.407,0.0,0.0,0.0,59.0,0.407,0.407,11.0,15.0,0.733,0.0,0.0,59.0,7.0,0.0,0.0,31.0,59.0,213.0
2809,27.0,177.0,7.6,0.385,0.266,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,-0.3,0.3,0.0,-0.001,0.0,0.0,0.0,0.0,64.0,0.344,0.0,0.0,0.0,64.0,0.344,0.344,11.0,17.0,0.647,0.0,0.0,68.0,8.0,0.0,0.0,46.0,55.0,208.0
2810,82.0,3108.0,21.4,0.562,0.322,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.5,5.1,14.7,0.227,0.0,0.0,0.0,0.0,1351.0,0.521,0.0,0.0,0.0,1351.0,0.521,0.521,325.0,435.0,0.747,0.0,0.0,1191.0,190.0,0.0,0.0,314.0,1733.0,203.0
2818,82.0,3104.0,18.6,0.511,0.366,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,5.9,1.9,7.8,0.121,0.0,0.0,0.0,0.0,1655.0,0.469,0.0,0.0,0.0,1655.0,0.469,0.469,413.0,606.0,0.682,0.0,0.0,941.0,141.0,0.0,0.0,322.0,1965.0,211.0
2819,77.0,3291.0,15.2,0.467,0.602,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,1.0,9.9,10.9,0.159,0.0,0.0,0.0,0.0,645.0,0.433,0.0,0.0,0.0,645.0,0.433,0.433,204.0,388.0,0.526,0.0,0.0,1484.0,374.0,0.0,0.0,231.0,762.0,206.0
2822,31.0,559.0,12.6,0.469,0.522,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.2,0.9,1.1,0.095,0.0,0.0,0.0,0.0,157.0,0.433,0.0,0.0,0.0,157.0,0.433,0.433,45.0,82.0,0.549,0.0,0.0,216.0,30.0,0.0,0.0,81.0,181.0,180.0
2832,71.0,3208.0,18.4,0.457,0.445,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.5,6.1,6.5,0.098,0.0,0.0,0.0,0.0,1394.0,0.41,0.0,0.0,0.0,1394.0,0.41,0.41,382.0,621.0,0.615,0.0,0.0,1402.0,253.0,0.0,0.0,171.0,1524.0,206.0
2841,82.0,2970.0,18.1,0.515,0.511,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,3.8,7.0,10.8,0.175,0.0,0.0,0.0,0.0,897.0,0.476,0.0,0.0,0.0,897.0,0.476,0.476,277.0,458.0,0.605,0.0,0.0,1491.0,213.0,0.0,0.0,276.0,1131.0,201.0
2854,82.0,1334.0,13.6,0.499,0.388,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,1.5,0.2,1.7,0.063,0.0,0.0,0.0,0.0,534.0,0.459,0.0,0.0,0.0,534.0,0.459,0.459,134.0,207.0,0.647,0.0,0.0,403.0,47.0,0.0,0.0,191.0,624.0,201.0
2862,79.0,1846.0,13.2,0.455,0.354,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.1,1.3,1.4,0.037,0.0,0.0,0.0,0.0,663.0,0.41,0.0,0.0,0.0,663.0,0.41,0.41,153.0,235.0,0.651,0.0,0.0,721.0,108.0,0.0,0.0,232.0,697.0,208.0
2863,41.0,1294.0,12.6,0.434,0.314,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,-0.6,0.5,0.0,-0.001,0.0,0.0,0.0,0.0,481.0,0.397,0.0,0.0,0.0,481.0,0.397,0.397,93.0,151.0,0.616,0.0,0.0,505.0,76.0,0.0,0.0,145.0,475.0,208.0
2864,38.0,552.0,14.5,0.507,0.462,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.6,0.8,1.5,0.128,0.0,0.0,0.0,0.0,182.0,0.445,0.0,0.0,0.0,182.0,0.445,0.445,60.0,84.0,0.714,0.0,0.0,216.0,32.0,0.0,0.0,87.0,222.0,196.0
2868,82.0,3534.0,22.5,0.552,0.41,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,9.3,4.5,13.8,0.187,0.0,0.0,0.0,0.0,1810.0,0.518,0.0,0.0,0.0,1810.0,0.518,0.518,485.0,743.0,0.653,0.0,0.0,1190.0,337.0,0.0,0.0,283.0,2361.0,216.0
2874,77.0,1049.0,11.3,0.46,0.295,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,-0.3,1.4,1.1,0.048,0.0,0.0,0.0,0.0,434.0,0.41,0.0,0.0,0.0,434.0,0.41,0.41,95.0,128.0,0.742,0.0,0.0,350.0,52.0,0.0,0.0,229.0,451.0,193.0
2880,79.0,2028.0,16.4,0.549,0.556,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,3.5,1.3,4.9,0.115,0.0,0.0,0.0,0.0,671.0,0.523,0.0,0.0,0.0,671.0,0.523,0.523,215.0,373.0,0.576,0.0,0.0,707.0,143.0,0.0,0.0,260.0,917.0,206.0
2881,56.0,1173.0,16.7,0.567,0.648,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,2.6,0.7,3.3,0.133,0.0,0.0,0.0,0.0,384.0,0.547,0.0,0.0,0.0,384.0,0.547,0.547,140.0,249.0,0.562,0.0,0.0,397.0,55.0,0.0,0.0,163.0,560.0,211.0
2882,23.0,855.0,16.0,0.523,0.432,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,1.0,0.6,1.6,0.09,0.0,0.0,0.0,0.0,287.0,0.491,0.0,0.0,0.0,287.0,0.491,0.491,75.0,124.0,0.605,0.0,0.0,310.0,88.0,0.0,0.0,97.0,357.0,201.0
2885,81.0,2335.0,15.3,0.484,0.292,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.7,3.7,4.4,0.09,0.0,0.0,0.0,0.0,775.0,0.449,0.0,0.0,0.0,775.0,0.449,0.449,150.0,226.0,0.664,0.0,0.0,1016.0,229.0,0.0,0.0,255.0,846.0,206.0
2887,81.0,744.0,8.9,0.439,0.336,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,-0.5,1.8,1.3,0.083,0.0,0.0,0.0,0.0,235.0,0.417,0.0,0.0,0.0,235.0,0.417,0.417,41.0,79.0,0.519,0.0,0.0,257.0,46.0,0.0,0.0,189.0,237.0,211.0
2893,12.0,505.0,24.8,0.554,0.692,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,1.4,1.0,2.3,0.221,0.0,0.0,0.0,0.0,227.0,0.568,0.0,0.0,0.0,227.0,0.568,0.568,70.0,157.0,0.446,0.0,0.0,221.0,49.0,0.0,0.0,31.0,328.0,198.0
2899,81.0,2193.0,13.9,0.463,0.198,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-0.5,3.2,2.7,0.06,0.0,0.0,0.0,0.0,1017.0,0.427,0.0,0.0,0.0,1017.0,0.427,0.427,156.0,201.0,0.776,0.0,0.0,683.0,160.0,0.0,0.0,304.0,1024.0,183.0
2903,60.0,416.0,9.7,0.405,0.234,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.001,0.0,0.0,0.0,0.0,141.0,0.369,0.0,0.0,0.0,141.0,0.369,0.369,22.0,33.0,0.667,0.0,0.0,160.0,28.0,0.0,0.0,70.0,126.0,193.0
2905,82.0,2623.0,14.4,0.515,0.337,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,2.6,1.7,4.3,0.079,0.0,0.0,0.0,0.0,943.0,0.464,0.0,0.0,0.0,943.0,0.464,0.464,240.0,318.0,0.755,0.0,0.0,796.0,238.0,0.0,0.0,335.0,1116.0,203.0
2908,76.0,2448.0,13.6,0.462,0.246,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,-0.7,2.2,1.5,0.029,0.0,0.0,0.0,0.0,1243.0,0.419,0.0,0.0,0.0,1243.0,0.419,0.419,230.0,306.0,0.752,0.0,0.0,624.0,169.0,0.0,0.0,275.0,1272.0,188.0
2912,72.0,1163.0,13.3,0.51,0.28,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.9,1.6,2.5,0.105,0.0,0.0,0.0,0.0,414.0,0.469,0.0,0.0,0.0,414.0,0.469,0.469,86.0,116.0,0.741,0.0,0.0,376.0,47.0,0.0,0.0,129.0,474.0,185.0
2914,80.0,1866.0,13.1,0.494,0.341,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,1.0,2.4,3.4,0.087,0.0,0.0,0.0,0.0,683.0,0.454,0.0,0.0,0.0,683.0,0.454,0.454,156.0,233.0,0.67,0.0,0.0,613.0,103.0,0.0,0.0,292.0,776.0,196.0
2916,81.0,2041.0,15.6,0.572,0.359,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,4.7,0.9,5.6,0.133,0.0,0.0,0.0,0.0,788.0,0.524,0.0,0.0,0.0,788.0,0.524,0.524,218.0,283.0,0.77,0.0,0.0,570.0,93.0,0.0,0.0,261.0,1044.0,211.0
2940,82.0,3665.0,18.3,0.492,0.308,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,2.3,6.2,8.5,0.111,0.0,0.0,0.0,0.0,2020.0,0.452,0.0,0.0,0.0,2020.0,0.452,0.452,428.0,622.0,0.688,0.0,0.0,1386.0,162.0,0.0,0.0,270.0,2256.0,201.0
2950,79.0,2474.0,15.5,0.571,0.416,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,4.9,3.3,8.2,0.159,0.0,0.0,0.0,0.0,796.0,0.54,0.0,0.0,0.0,796.0,0.54,0.54,215.0,331.0,0.65,0.0,0.0,754.0,211.0,0.0,0.0,294.0,1075.0,203.0
2954,65.0,898.0,10.5,0.485,0.194,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.3,0.9,1.2,0.062,0.0,0.0,0.0,0.0,361.0,0.463,0.0,0.0,0.0,361.0,0.463,0.463,46.0,70.0,0.657,0.0,0.0,208.0,32.0,0.0,0.0,155.0,380.0,188.0
2966,82.0,2641.0,12.0,0.473,0.365,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.064,0.0,0.0,0.0,0.0,822.0,0.44,0.0,0.0,0.0,822.0,0.44,0.44,178.0,300.0,0.593,0.0,0.0,929.0,80.0,0.0,0.0,263.0,902.0,206.0
2990,81.0,2523.0,14.3,0.511,0.379,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,2.0,1.5,3.5,0.067,0.0,0.0,0.0,0.0,805.0,0.476,0.0,0.0,0.0,805.0,0.476,0.476,194.0,305.0,0.636,0.0,0.0,900.0,104.0,0.0,0.0,232.0,960.0,206.0
2995,81.0,1079.0,13.1,0.52,0.542,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,1.1,0.8,1.9,0.083,0.0,0.0,0.0,0.0,343.0,0.446,0.0,0.0,0.0,343.0,0.446,0.446,136.0,186.0,0.731,0.0,0.0,357.0,76.0,0.0,0.0,191.0,442.0,188.0
2997,64.0,612.0,12.7,0.474,0.26,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.1,0.4,0.4,0.033,0.0,0.0,0.0,0.0,296.0,0.429,0.0,0.0,0.0,296.0,0.429,0.429,59.0,77.0,0.766,0.0,0.0,174.0,42.0,0.0,0.0,128.0,313.0,190.0
2998,6.0,18.0,6.5,0.51,0.4,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,5.0,0.4,0.4,2.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,6.0,190.0
3007,66.0,1256.0,11.5,0.495,0.461,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.6,1.2,1.8,0.069,0.0,0.0,0.0,0.0,423.0,0.449,0.0,0.0,0.0,423.0,0.449,0.449,124.0,195.0,0.636,0.0,0.0,378.0,56.0,0.0,0.0,204.0,504.0,216.0
3008,81.0,3089.0,20.3,0.552,0.335,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,7.2,7.5,14.6,0.227,0.0,0.0,0.0,0.0,1385.0,0.507,0.0,0.0,0.0,1385.0,0.507,0.507,351.0,464.0,0.756,0.0,0.0,1126.0,161.0,0.0,0.0,287.0,1755.0,206.0
3012,74.0,2005.0,11.2,0.474,0.362,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.1,2.9,3.0,0.072,0.0,0.0,0.0,0.0,586.0,0.447,0.0,0.0,0.0,586.0,0.447,0.447,120.0,212.0,0.566,0.0,0.0,672.0,92.0,0.0,0.0,256.0,644.0,201.0
3016,80.0,2959.0,17.7,0.506,0.318,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,3.4,1.8,5.2,0.084,0.0,0.0,0.0,0.0,1705.0,0.463,0.0,0.0,0.0,1705.0,0.463,0.463,387.0,542.0,0.714,0.0,0.0,825.0,144.0,0.0,0.0,278.0,1965.0,208.0
3019,63.0,685.0,11.8,0.534,0.581,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.7,0.9,1.6,0.113,0.0,0.0,0.0,0.0,167.0,0.491,0.0,0.0,0.0,167.0,0.491,0.491,60.0,97.0,0.619,0.0,0.0,231.0,25.0,0.0,0.0,108.0,224.0,203.0
3035,43.0,1919.0,18.2,0.483,0.42,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.7,3.0,3.7,0.093,0.0,0.0,0.0,0.0,824.0,0.414,0.0,0.0,0.0,824.0,0.414,0.414,261.0,346.0,0.754,0.0,0.0,762.0,150.0,0.0,0.0,110.0,943.0,190.0
3036,2.0,11.0,11.4,0.5,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,4.0,208.0
3047,82.0,3234.0,17.8,0.551,0.422,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,5.1,6.0,11.1,0.164,0.0,0.0,0.0,0.0,1015.0,0.518,0.0,0.0,0.0,1015.0,0.518,0.518,273.0,428.0,0.638,0.0,0.0,1370.0,291.0,0.0,0.0,250.0,1325.0,203.0
3051,82.0,1394.0,14.0,0.512,0.442,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,1.4,0.7,2.1,0.071,0.0,0.0,0.0,0.0,547.0,0.47,0.0,0.0,0.0,547.0,0.47,0.47,155.0,242.0,0.64,0.0,0.0,455.0,80.0,0.0,0.0,225.0,669.0,190.0
3057,72.0,1407.0,13.2,0.46,0.338,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,-0.5,1.7,1.2,0.041,0.0,0.0,0.0,0.0,648.0,0.417,0.0,0.0,0.0,648.0,0.417,0.417,145.0,219.0,0.662,0.0,0.0,455.0,68.0,0.0,0.0,184.0,685.0,190.0
3065,67.0,836.0,12.9,0.471,0.566,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.071,0.0,0.0,0.0,0.0,304.0,0.388,0.0,0.0,0.0,304.0,0.388,0.388,122.0,172.0,0.709,0.0,0.0,317.0,52.0,0.0,0.0,145.0,358.0,201.0
3069,61.0,1276.0,16.1,0.489,0.315,0.0,0.0,16.8,4.6,0.0,0.0,0.0,0.0,1.0,0.8,1.8,0.067,0.0,0.0,0.0,0.0,597.0,0.441,0.0,0.0,0.0,597.0,0.441,0.441,139.0,188.0,0.739,0.0,0.0,468.0,42.0,0.0,0.0,118.0,665.0,206.0
